"cond" "subj" "trial" "pattern" "resp" "RT" "true_cat" "obs_cat" "learn"
"6287" 3 19 15 3 0 1063 1 0 1
"6288" 3 19 16 7 1 5987 1 1 1
"6289" 3 19 17 2 0 3104 0 1 1
"6290" 3 19 18 4 1 1882 0 0 1
"6291" 3 19 19 7 1 1773 1 1 1
"6292" 3 19 20 3 0 1787 1 0 1
"6293" 3 19 21 6 1 1239 0 0 1
"6294" 3 19 22 1 0 1478 0 1 1
"6295" 3 19 23 5 1 1027 1 1 1
"6296" 3 19 24 8 0 904 1 0 1
"6297" 3 19 25 1 1 1782 0 0 1
"6298" 3 19 26 6 0 2010 0 1 1
"6299" 3 19 27 3 1 1214 1 1 1
"6300" 3 19 28 4 1 934 0 0 1
"6301" 3 19 29 8 1 1763 1 1 1
"6302" 3 19 30 7 0 1005 1 0 1
"6303" 3 19 31 2 1 910 0 0 1
"6304" 3 19 32 5 0 2045 1 0 1
"6305" 3 19 33 5 1 2384 1 1 1
"6306" 3 19 34 1 1 920 0 0 1
"6307" 3 19 35 6 0 1196 0 1 1
"6308" 3 19 36 8 0 1038 1 0 1
"6309" 3 19 37 2 0 1000 0 1 1
"6310" 3 19 38 7 1 450 1 1 1
"6311" 3 19 39 3 0 1338 1 0 1
"6312" 3 19 40 4 1 3892 0 0 1
"6313" 3 19 41 1 0 1285 0 1 1
"6314" 3 19 42 4 0 2025 0 1 1
"6315" 3 19 43 8 0 716 1 0 1
"6316" 3 19 44 6 0 11257 0 1 1
"6317" 3 19 45 3 1 2936 1 1 1
"6318" 3 19 46 2 1 1744 0 0 1
"6319" 3 19 47 7 0 3402 1 0 1
"6320" 3 19 48 5 1 1829 1 1 1
"6321" 3 19 49 1 1 2860 0 0 1
"6322" 3 19 50 6 0 1124 0 1 1
"6323" 3 19 51 7 1 1795 1 1 1
"6324" 3 19 52 8 0 1025 1 0 1
"6325" 3 19 53 5 0 2183 1 0 1
"6326" 3 19 54 3 0 3511 1 0 1
"6327" 3 19 55 2 0 788 0 1 1
"6328" 3 19 56 4 0 6049 0 1 1
"6329" 3 19 57 6 1 3256 0 0 1
"6330" 3 19 58 7 1 1664 1 1 1
"6331" 3 19 59 3 1 1393 1 1 1
"6332" 3 19 60 2 1 830 0 0 1
"6333" 3 19 61 8 0 761 1 0 1
"6334" 3 19 62 1 0 2203 0 1 1
"6335" 3 19 63 5 1 558 1 1 1
"6336" 3 19 64 4 1 1114 0 0 1
"6337" 3 20 1 5 0 469 1 0 1
"6338" 3 20 2 7 1 609 1 1 1
"6339" 3 20 3 3 0 974 1 0 1
"6340" 3 20 4 4 0 1974 0 1 1
"6341" 3 20 5 2 0 1105 0 1 1
"6342" 3 20 6 1 1 1869 0 0 1
"6343" 3 20 7 6 0 751 0 1 1
"6344" 3 20 8 8 0 2254 1 0 1
"6345" 3 20 9 2 1 2126 0 0 1
"6346" 3 20 10 8 1 1275 1 1 1
"6347" 3 20 11 5 1 1151 1 1 1
"6348" 3 20 12 6 1 1056 0 0 1
"6349" 3 20 13 4 0 1009 0 1 1
"6350" 3 20 14 1 0 608 0 1 1
"6351" 3 20 15 3 0 1565 1 0 1
"6352" 3 20 16 7 0 2476 1 0 1
"6353" 3 20 17 2 1 552 0 0 1
"6354" 3 20 18 4 1 2453 0 0 1
"6355" 3 20 19 7 1 567 1 1 1
"6356" 3 20 20 3 0 750 1 0 1
"6357" 3 20 21 6 0 671 0 1 1
"6358" 3 20 22 1 1 1687 0 0 1
"6359" 3 20 23 5 1 669 1 1 1
"6360" 3 20 24 8 1 1479 1 1 1
"6361" 3 20 25 1 1 528 0 0 1
"6362" 3 20 26 6 0 2074 0 1 1
"6363" 3 20 27 3 0 2496 1 0 1
"6364" 3 20 28 4 1 3558 0 0 1
"6365" 3 20 29 8 1 724 1 1 1
"6366" 3 20 30 7 1 596 1 1 1
"6367" 3 20 31 2 1 456 0 0 1
"6368" 3 20 32 5 1 1888 1 1 1
"6369" 3 20 33 5 1 446 1 1 1
"6370" 3 20 34 1 1 491 0 0 1
"6371" 3 20 35 6 0 711 0 1 1
"6372" 3 20 36 8 0 632 1 0 1
"6373" 3 20 37 2 0 1463 0 1 1
"6374" 3 20 38 7 1 2073 1 1 1
"6375" 3 20 39 3 0 961 1 0 1
"6376" 3 20 40 4 1 1594 0 0 1
"6377" 3 20 41 1 0 1301 0 1 1
"6378" 3 20 42 4 1 1782 0 0 1
"6379" 3 20 43 8 0 747 1 0 1
"6380" 3 20 44 6 1 1005 0 0 1
"6381" 3 20 45 3 0 1612 1 0 1
"6382" 3 20 46 2 0 600 0 1 1
"6383" 3 20 47 7 1 1970 1 1 1
"6384" 3 20 48 5 1 636 1 1 1
"6385" 3 20 49 1 1 680 0 0 1
"6386" 3 20 50 6 1 917 0 0 1
"6387" 3 20 51 7 1 811 1 1 1
"6388" 3 20 52 8 1 650 1 1 1
"6389" 3 20 53 5 1 485 1 1 1
"6390" 3 20 54 3 0 633 1 0 1
"6391" 3 20 55 2 1 653 0 0 1
"6392" 3 20 56 4 0 909 0 1 1
"6393" 3 20 57 6 1 1466 0 0 1
"6394" 3 20 58 7 1 539 1 1 1
"6395" 3 20 59 3 0 566 1 0 1
"6396" 3 20 60 2 0 818 0 1 1
"6397" 3 20 61 8 1 793 1 1 1
"6398" 3 20 62 1 1 1034 0 0 1
"6399" 3 20 63 5 1 800 1 1 1
"6400" 3 20 64 4 0 987 0 1 1
"6401" 3 21 1 5 1 1027 1 1 1
"6402" 3 21 2 7 1 1035 1 1 1
"6403" 3 21 3 3 0 762 1 0 1
"6404" 3 21 4 4 1 1332 0 0 1
"6405" 3 21 5 2 0 834 0 1 1
"6406" 3 21 6 1 0 1089 0 1 1
"6407" 3 21 7 6 0 1562 0 1 1
"6408" 3 21 8 8 0 2102 1 0 1
"6409" 3 21 9 2 0 1513 0 1 1
"6410" 3 21 10 8 1 795 1 1 1
"6411" 3 21 11 5 1 2007 1 1 1
"6412" 3 21 12 6 1 1505 0 0 1
"6413" 3 21 13 4 1 1442 0 0 1
"6414" 3 21 14 1 1 1397 0 0 1
"6415" 3 21 15 3 0 1277 1 0 1
"6416" 3 21 16 7 1 859 1 1 1
"6417" 3 21 17 2 1 1129 0 0 1
"6418" 3 21 18 4 1 1327 0 0 1
"6419" 3 21 19 7 1 869 1 1 1
"6420" 3 21 20 3 0 1135 1 0 1
"6421" 3 21 21 6 1 1561 0 0 1
"6422" 3 21 22 1 1 1952 0 0 1
"6423" 3 21 23 5 1 792 1 1 1
"6424" 3 21 24 8 1 1062 1 1 1
"6425" 3 21 25 1 1 1201 0 0 1
"6426" 3 21 26 6 1 1018 0 0 1
"6427" 3 21 27 3 1 590 1 1 1
"6428" 3 21 28 4 1 855 0 0 1
"6429" 3 21 29 8 1 993 1 1 1
"6430" 3 21 30 7 1 768 1 1 1
"6431" 3 21 31 2 1 820 0 0 1
"6432" 3 21 32 5 1 641 1 1 1
"6433" 3 21 33 5 1 694 1 1 1
"6434" 3 21 34 1 1 1142 0 0 1
"6435" 3 21 35 6 1 869 0 0 1
"6436" 3 21 36 8 0 1030 1 0 1
"6437" 3 21 37 2 1 1324 0 0 1
"6438" 3 21 38 7 1 626 1 1 1
"6439" 3 21 39 3 1 965 1 1 1
"6440" 3 21 40 4 1 766 0 0 1
"6441" 3 21 41 1 1 951 0 0 1
"6442" 3 21 42 4 1 682 0 0 1
"6443" 3 21 43 8 1 804 1 1 1
"6444" 3 21 44 6 1 780 0 0 1
"6445" 3 21 45 3 1 643 1 1 1
"6446" 3 21 46 2 1 539 0 0 1
"6447" 3 21 47 7 1 634 1 1 1
"6448" 3 21 48 5 1 917 1 1 1
"6449" 3 21 49 1 0 795 0 1 1
"6450" 3 21 50 6 1 644 0 0 1
"6451" 3 21 51 7 1 775 1 1 1
"6452" 3 21 52 8 1 680 1 1 1
"6453" 3 21 53 5 1 802 1 1 1
"6454" 3 21 54 3 0 469 1 0 1
"6455" 3 21 55 2 1 829 0 0 1
"6456" 3 21 56 4 1 690 0 0 1
"6457" 3 21 57 6 1 665 0 0 1
"6458" 3 21 58 7 1 511 1 1 1
"6459" 3 21 59 3 1 933 1 1 1
"6460" 3 21 60 2 1 505 0 0 1
"6461" 3 21 61 8 1 1114 1 1 1
"6462" 3 21 62 1 1 594 0 0 1
"6463" 3 21 63 5 1 674 1 1 1
"6464" 3 21 64 4 1 643 0 0 1
"6465" 3 22 1 5 1 2750 1 1 1
"6466" 3 22 2 7 1 1377 1 1 1
"6467" 3 22 3 3 0 1347 1 0 1
"6468" 3 22 4 4 1 770 0 0 1
"6469" 3 22 5 2 1 870 0 0 1
"6470" 3 22 6 1 0 761 0 1 1
"6471" 3 22 7 6 1 932 0 0 1
"6472" 3 22 8 8 0 843 1 0 1
"6473" 3 22 9 2 1 823 0 0 1
"6474" 3 22 10 8 1 480 1 1 1
"6475" 3 22 11 5 1 744 1 1 1
"6476" 3 22 12 6 1 1161 0 0 1
"6477" 3 22 13 4 1 736 0 0 1
"6478" 3 22 14 1 1 831 0 0 1
"6479" 3 22 15 3 0 568 1 0 1
"6480" 3 22 16 7 1 749 1 1 1
"6481" 3 22 17 2 1 634 0 0 1
"6482" 3 22 18 4 1 588 0 0 1
"6483" 3 22 19 7 1 680 1 1 1
"6484" 3 22 20 3 1 756 1 1 1
"6485" 3 22 21 6 1 671 0 0 1
"6486" 3 22 22 1 1 658 0 0 1
"6487" 3 22 23 5 1 581 1 1 1
"6488" 3 22 24 8 1 529 1 1 1
"6489" 3 22 25 1 1 496 0 0 1
"6490" 3 22 26 6 1 830 0 0 1
"6491" 3 22 27 3 0 719 1 0 1
"6492" 3 22 28 4 1 767 0 0 1
"6493" 3 22 29 8 1 526 1 1 1
"6494" 3 22 30 7 1 565 1 1 1
"6495" 3 22 31 2 1 479 0 0 1
"6496" 3 22 32 5 0 545 1 0 1
"6497" 3 22 33 5 1 789 1 1 1
"6498" 3 22 34 1 1 679 0 0 1
"6499" 3 22 35 6 1 621 0 0 1
"6500" 3 22 36 8 1 567 1 1 1
"6501" 3 22 37 2 1 516 0 0 1
"6502" 3 22 38 7 1 561 1 1 1
"6503" 3 22 39 3 0 636 1 0 1
"6504" 3 22 40 4 1 765 0 0 1
"6505" 3 22 41 1 0 605 0 1 1
"6506" 3 22 42 4 1 806 0 0 1
"6507" 3 22 43 8 1 560 1 1 1
"6508" 3 22 44 6 1 884 0 0 1
"6509" 3 22 45 3 1 2143 1 1 1
"6510" 3 22 46 2 1 756 0 0 1
"6511" 3 22 47 7 1 746 1 1 1
"6512" 3 22 48 5 1 1151 1 1 1
"6513" 3 22 49 1 1 943 0 0 1
"6514" 3 22 50 6 1 1802 0 0 1
"6515" 3 22 51 7 1 907 1 1 1
"6516" 3 22 52 8 1 2516 1 1 1
"6517" 3 22 53 5 1 879 1 1 1
"6518" 3 22 54 3 0 1299 1 0 1
"6519" 3 22 55 2 1 710 0 0 1
"6520" 3 22 56 4 1 887 0 0 1
"6521" 3 22 57 6 1 735 0 0 1
"6522" 3 22 58 7 1 827 1 1 1
"6523" 3 22 59 3 1 856 1 1 1
"6524" 3 22 60 2 1 835 0 0 1
"6525" 3 22 61 8 1 679 1 1 1
"6526" 3 22 62 1 1 821 0 0 1
"6527" 3 22 63 5 1 1311 1 1 1
"6528" 3 22 64 4 1 824 0 0 1
"6529" 3 23 1 5 1 2782 1 1 1
"6530" 3 23 2 7 0 1555 1 0 1
"6531" 3 23 3 3 1 1909 1 1 1
"6532" 3 23 4 4 1 2476 0 0 1
"6533" 3 23 5 2 1 3242 0 0 1
"6534" 3 23 6 1 0 1916 0 1 1
"6535" 3 23 7 6 1 1895 0 0 1
"6536" 3 23 8 8 1 1628 1 1 1
"6537" 3 23 9 2 1 2058 0 0 1
"6538" 3 23 10 8 0 1260 1 0 1
"6539" 3 23 11 5 1 1477 1 1 1
"6540" 3 23 12 6 1 937 0 0 1
"6541" 3 23 13 4 1 1014 0 0 1
"6542" 3 23 14 1 1 2229 0 0 1
"6543" 3 23 15 3 1 1865 1 1 1
"6544" 3 23 16 7 0 1562 1 0 1
"6545" 3 23 17 2 1 1471 0 0 1
"6546" 3 23 18 4 1 780 0 0 1
"6547" 3 23 19 7 0 1431 1 0 1
"6548" 3 23 20 3 1 901 1 1 1
"6549" 3 23 21 6 1 734 0 0 1
"6550" 3 23 22 1 0 2415 0 1 1
"6551" 3 23 23 5 1 1683 1 1 1
"6552" 3 23 24 8 0 799 1 0 1
"6553" 3 23 25 1 0 3698 0 1 1
"6554" 3 23 26 6 1 2670 0 0 1
"6555" 3 23 27 3 1 1936 1 1 1
"6556" 3 23 28 4 1 705 0 0 1
"6557" 3 23 29 8 0 908 1 0 1
"6558" 3 23 30 7 0 1605 1 0 1
"6559" 3 23 31 2 1 1021 0 0 1
"6560" 3 23 32 5 1 1400 1 1 1
"6561" 3 23 33 5 1 1248 1 1 1
"6562" 3 23 34 1 1 3467 0 0 1
"6563" 3 23 35 6 0 1661 0 1 1
"6564" 3 23 36 8 1 2089 1 1 1
"6565" 3 23 37 2 1 1030 0 0 1
"6566" 3 23 38 7 0 1699 1 0 1
"6567" 3 23 39 3 1 1037 1 1 1
"6568" 3 23 40 4 1 1490 0 0 1
"6569" 3 23 41 1 1 1984 0 0 1
"6570" 3 23 42 4 1 1781 0 0 1
"6571" 3 23 43 8 1 1084 1 1 1
"6572" 3 23 44 6 0 1228 0 1 1
"6573" 3 23 45 3 1 1605 1 1 1
"6574" 3 23 46 2 1 1109 0 0 1
"6575" 3 23 47 7 1 1601 1 1 1
"6576" 3 23 48 5 1 1007 1 1 1
"6577" 3 23 49 1 1 854 0 0 1
"6578" 3 23 50 6 1 2904 0 0 1
"6579" 3 23 51 7 1 1284 1 1 1
"6580" 3 23 52 8 1 1484 1 1 1
"6581" 3 23 53 5 1 1628 1 1 1
"6582" 3 23 54 3 1 1812 1 1 1
"6583" 3 23 55 2 1 1264 0 0 1
"6584" 3 23 56 4 1 1354 0 0 1
"6585" 3 23 57 6 0 1087 0 1 1
"6586" 3 23 58 7 1 3430 1 1 1
"6587" 3 23 59 3 1 2044 1 1 1
"6588" 3 23 60 2 1 1005 0 0 1
"6589" 3 23 61 8 1 2101 1 1 1
"6590" 3 23 62 1 1 4732 0 0 1
"6591" 3 23 63 5 1 2125 1 1 1
"6592" 3 23 64 4 1 2593 0 0 1
"6593" 3 24 1 5 1 2272 1 1 1
"6594" 3 24 2 7 1 1062 1 1 1
"6595" 3 24 3 3 1 1038 1 1 1
"6596" 3 24 4 4 1 682 0 0 1
"6597" 3 24 5 2 1 651 0 0 1
"6598" 3 24 6 1 0 719 0 1 1
"6599" 3 24 7 6 1 1552 0 0 1
"6600" 3 24 8 8 0 1817 1 0 1
"6601" 3 24 9 2 1 1284 0 0 1
"6602" 3 24 10 8 1 1016 1 1 1
"6603" 3 24 11 5 0 2024 1 0 1
"6604" 3 24 12 6 1 1002 0 0 1
"6605" 3 24 13 4 1 929 0 0 1
"6606" 3 24 14 1 0 828 0 1 1
"6607" 3 24 15 3 1 2850 1 1 1
"6608" 3 24 16 7 1 1080 1 1 1
"6609" 3 24 17 2 1 2404 0 0 1
"6610" 3 24 18 4 1 838 0 0 1
"6611" 3 24 19 7 1 1592 1 1 1
"6612" 3 24 20 3 1 1343 1 1 1
"6613" 3 24 21 6 1 816 0 0 1
"6614" 3 24 22 1 0 1911 0 1 1
"6615" 3 24 23 5 1 633 1 1 1
"6616" 3 24 24 8 0 1588 1 0 1
"6617" 3 24 25 1 0 907 0 1 1
"6618" 3 24 26 6 1 616 0 0 1
"6619" 3 24 27 3 1 688 1 1 1
"6620" 3 24 28 4 1 2697 0 0 1
"6621" 3 24 29 8 0 4608 1 0 1
"6622" 3 24 30 7 1 2822 1 1 1
"6623" 3 24 31 2 1 945 0 0 1
"6624" 3 24 32 5 1 1168 1 1 1
"6625" 3 24 33 5 1 506 1 1 1
"6626" 3 24 34 1 1 715 0 0 1
"6627" 3 24 35 6 0 954 0 1 1
"6628" 3 24 36 8 0 4822 1 0 1
"6629" 3 24 37 2 1 1038 0 0 1
"6630" 3 24 38 7 1 622 1 1 1
"6631" 3 24 39 3 0 614 1 0 1
"6632" 3 24 40 4 1 1689 0 0 1
"6633" 3 24 41 1 1 711 0 0 1
"6634" 3 24 42 4 1 1367 0 0 1
"6635" 3 24 43 8 1 1889 1 1 1
"6636" 3 24 44 6 0 1674 0 1 1
"6637" 3 24 45 3 0 934 1 0 1
"6638" 3 24 46 2 1 736 0 0 1
"6639" 3 24 47 7 1 744 1 1 1
"6640" 3 24 48 5 1 1091 1 1 1
"6641" 3 24 49 1 1 618 0 0 1
"6642" 3 24 50 6 0 2625 0 1 1
"6643" 3 24 51 7 1 728 1 1 1
"6644" 3 24 52 8 1 941 1 1 1
"6645" 3 24 53 5 1 1153 1 1 1
"6646" 3 24 54 3 0 672 1 0 1
"6647" 3 24 55 2 1 801 0 0 1
"6648" 3 24 56 4 1 1207 0 0 1
"6649" 3 24 57 6 0 1002 0 1 1
"6650" 3 24 58 7 1 621 1 1 1
"6651" 3 24 59 3 0 887 1 0 1
"6652" 3 24 60 2 1 720 0 0 1
"6653" 3 24 61 8 1 634 1 1 1
"6654" 3 24 62 1 1 635 0 0 1
"6655" 3 24 63 5 1 894 1 1 1
"6656" 3 24 64 4 1 905 0 0 1
"6657" 3 25 1 5 1 4803 1 1 1
"6658" 3 25 2 7 1 1949 1 1 1
"6659" 3 25 3 3 0 1749 1 0 1
"6660" 3 25 4 4 1 1666 0 0 1
"6661" 3 25 5 2 1 919 0 0 1
"6662" 3 25 6 1 1 1390 0 0 1
"6663" 3 25 7 6 0 1161 0 1 1
"6664" 3 25 8 8 1 1702 1 1 1
"6665" 3 25 9 2 1 3163 0 0 1
"6666" 3 25 10 8 1 2270 1 1 1
"6667" 3 25 11 5 0 2134 1 0 1
"6668" 3 25 12 6 0 3449 0 1 1
"6669" 3 25 13 4 1 3881 0 0 1
"6670" 3 25 14 1 1 2544 0 0 1
"6671" 3 25 15 3 0 3386 1 0 1
"6672" 3 25 16 7 1 1071 1 1 1
"6673" 3 25 17 2 1 1003 0 0 1
"6674" 3 25 18 4 1 4517 0 0 1
"6675" 3 25 19 7 1 845 1 1 1
"6676" 3 25 20 3 0 1634 1 0 1
"6677" 3 25 21 6 0 3299 0 1 1
"6678" 3 25 22 1 1 890 0 0 1
"6679" 3 25 23 5 1 1344 1 1 1
"6680" 3 25 24 8 1 1071 1 1 1
"6681" 3 25 25 1 1 726 0 0 1
"6682" 3 25 26 6 0 1216 0 1 1
"6683" 3 25 27 3 1 2113 1 1 1
"6684" 3 25 28 4 1 899 0 0 1
"6685" 3 25 29 8 1 645 1 1 1
"6686" 3 25 30 7 1 596 1 1 1
"6687" 3 25 31 2 1 646 0 0 1
"6688" 3 25 32 5 1 1745 1 1 1
"6689" 3 25 33 5 1 721 1 1 1
"6690" 3 25 34 1 1 598 0 0 1
"6691" 3 25 35 6 0 1267 0 1 1
"6692" 3 25 36 8 1 700 1 1 1
"6693" 3 25 37 2 1 494 0 0 1
"6694" 3 25 38 7 1 564 1 1 1
"6695" 3 25 39 3 0 486 1 0 1
"6696" 3 25 40 4 1 2622 0 0 1
"6697" 3 25 41 1 1 2947 0 0 1
"6698" 3 25 42 4 1 1767 0 0 1
"6699" 3 25 43 8 1 683 1 1 1
"6700" 3 25 44 6 1 1821 0 0 1
"6701" 3 25 45 3 0 650 1 0 1
"6702" 3 25 46 2 1 820 0 0 1
"6703" 3 25 47 7 1 595 1 1 1
"6704" 3 25 48 5 0 3279 1 0 1
"6705" 3 25 49 1 1 604 0 0 1
"6706" 3 25 50 6 0 2102 0 1 1
"6707" 3 25 51 7 1 684 1 1 1
"6708" 3 25 52 8 1 574 1 1 1
"6709" 3 25 53 5 0 2505 1 0 1
"6710" 3 25 54 3 0 675 1 0 1
"6711" 3 25 55 2 1 1219 0 0 1
"6712" 3 25 56 4 1 778 0 0 1
"6713" 3 25 57 6 0 836 0 1 1
"6714" 3 25 58 7 1 605 1 1 1
"6715" 3 25 59 3 0 2119 1 0 1
"6716" 3 25 60 2 1 656 0 0 1
"6717" 3 25 61 8 1 655 1 1 1
"6718" 3 25 62 1 1 645 0 0 1
"6719" 3 25 63 5 0 1370 1 0 1
"6720" 3 25 64 4 1 734 0 0 1
"6721" 3 26 1 5 1 1679 1 1 1
"6722" 3 26 2 7 0 1558 1 0 1
"6723" 3 26 3 3 1 1551 1 1 1
"6724" 3 26 4 4 1 647 0 0 1
"6725" 3 26 5 2 1 862 0 0 1
"6726" 3 26 6 1 0 1330 0 1 1
"6727" 3 26 7 6 0 979 0 1 1
"6728" 3 26 8 8 1 1592 1 1 1
"6729" 3 26 9 2 0 4856 0 1 1
"6730" 3 26 10 8 1 822 1 1 1
"6731" 3 26 11 5 1 1480 1 1 1
"6732" 3 26 12 6 1 2465 0 0 1
"6733" 3 26 13 4 1 1290 0 0 1
"6734" 3 26 14 1 0 2259 0 1 1
"6735" 3 26 15 3 0 848 1 0 1
"6736" 3 26 16 7 1 1454 1 1 1
"6737" 3 26 17 2 0 857 0 1 1
"6738" 3 26 18 4 1 4413 0 0 1
"6739" 3 26 19 7 1 1269 1 1 1
"6740" 3 26 20 3 1 1734 1 1 1
"6741" 3 26 21 6 0 1929 0 1 1
"6742" 3 26 22 1 0 1826 0 1 1
"6743" 3 26 23 5 1 1536 1 1 1
"6744" 3 26 24 8 1 748 1 1 1
"6745" 3 26 25 1 1 754 0 0 1
"6746" 3 26 26 6 0 770 0 1 1
"6747" 3 26 27 3 0 1290 1 0 1
"6748" 3 26 28 4 0 1217 0 1 1
"6749" 3 26 29 8 1 697 1 1 1
"6750" 3 26 30 7 1 563 1 1 1
"6751" 3 26 31 2 1 671 0 0 1
"6752" 3 26 32 5 0 380 1 0 1
"6753" 3 26 33 5 0 931 1 0 1
"6754" 3 26 34 1 1 865 0 0 1
"6755" 3 26 35 6 0 887 0 1 1
"6756" 3 26 36 8 1 1921 1 1 1
"6757" 3 26 37 2 1 862 0 0 1
"6758" 3 26 38 7 1 3460 1 1 1
"6759" 3 26 39 3 0 698 1 0 1
"6760" 3 26 40 4 1 852 0 0 1
"6761" 3 26 41 1 1 701 0 0 1
"6762" 3 26 42 4 1 848 0 0 1
"6763" 3 26 43 8 1 757 1 1 1
"6764" 3 26 44 6 0 1152 0 1 1
"6765" 3 26 45 3 0 1073 1 0 1
"6766" 3 26 46 2 1 1045 0 0 1
"6767" 3 26 47 7 1 912 1 1 1
"6768" 3 26 48 5 1 1954 1 1 1
"6769" 3 26 49 1 1 785 0 0 1
"6770" 3 26 50 6 1 1599 0 0 1
"6771" 3 26 51 7 1 1390 1 1 1
"6772" 3 26 52 8 1 1149 1 1 1
"6773" 3 26 53 5 0 1465 1 0 1
"6774" 3 26 54 3 0 722 1 0 1
"6775" 3 26 55 2 1 699 0 0 1
"6776" 3 26 56 4 1 617 0 0 1
"6777" 3 26 57 6 1 1333 0 0 1
"6778" 3 26 58 7 1 700 1 1 1
"6779" 3 26 59 3 1 680 1 1 1
"6780" 3 26 60 2 1 587 0 0 1
"6781" 3 26 61 8 1 569 1 1 1
"6782" 3 26 62 1 1 505 0 0 1
"6783" 3 26 63 5 1 1107 1 1 1
"6784" 3 26 64 4 1 987 0 0 1
"6785" 3 27 1 5 1 1339 1 1 1
"6786" 3 27 2 7 1 870 1 1 1
"6787" 3 27 3 3 0 824 1 0 1
"6788" 3 27 4 4 1 715 0 0 1
"6789" 3 27 5 2 1 785 0 0 1
"6790" 3 27 6 1 0 1018 0 1 1
"6791" 3 27 7 6 1 1510 0 0 1
"6792" 3 27 8 8 1 1263 1 1 1
"6793" 3 27 9 2 1 828 0 0 1
"6794" 3 27 10 8 0 1719 1 0 1
"6795" 3 27 11 5 1 829 1 1 1
"6796" 3 27 12 6 0 1120 0 1 1
"6797" 3 27 13 4 1 644 0 0 1
"6798" 3 27 14 1 1 1183 0 0 1
"6799" 3 27 15 3 0 1496 1 0 1
"6800" 3 27 16 7 1 791 1 1 1
"6801" 3 27 17 2 1 825 0 0 1
"6802" 3 27 18 4 1 1747 0 0 1
"6803" 3 27 19 7 1 709 1 1 1
"6804" 3 27 20 3 0 1364 1 0 1
"6805" 3 27 21 6 1 1056 0 0 1
"6806" 3 27 22 1 0 510 0 1 1
"6807" 3 27 23 5 1 1249 1 1 1
"6808" 3 27 24 8 0 978 1 0 1
"6809" 3 27 25 1 1 1042 0 0 1
"6810" 3 27 26 6 0 2906 0 1 1
"6811" 3 27 27 3 1 1059 1 1 1
"6812" 3 27 28 4 1 854 0 0 1
"6813" 3 27 29 8 1 1313 1 1 1
"6814" 3 27 30 7 1 769 1 1 1
"6815" 3 27 31 2 1 540 0 0 1
"6816" 3 27 32 5 0 3892 1 0 1
"6817" 3 27 33 5 1 834 1 1 1
"6818" 3 27 34 1 1 852 0 0 1
"6819" 3 27 35 6 1 1832 0 0 1
"6820" 3 27 36 8 1 1498 1 1 1
"6821" 3 27 37 2 1 1155 0 0 1
"6822" 3 27 38 7 1 680 1 1 1
"6823" 3 27 39 3 1 1348 1 1 1
"6824" 3 27 40 4 1 688 0 0 1
"6825" 3 27 41 1 1 892 0 0 1
"6826" 3 27 42 4 1 616 0 0 1
"6827" 3 27 43 8 1 550 1 1 1
"6828" 3 27 44 6 0 956 0 1 1
"6829" 3 27 45 3 0 684 1 0 1
"6830" 3 27 46 2 1 566 0 0 1
"6831" 3 27 47 7 1 673 1 1 1
"6832" 3 27 48 5 1 2492 1 1 1
"6833" 3 27 49 1 1 1356 0 0 1
"6834" 3 27 50 6 1 1144 0 0 1
"6835" 3 27 51 7 1 669 1 1 1
"6836" 3 27 52 8 1 686 1 1 1
"6837" 3 27 53 5 1 676 1 1 1
"6838" 3 27 54 3 0 721 1 0 1
"6839" 3 27 55 2 1 573 0 0 1
"6840" 3 27 56 4 1 443 0 0 1
"6841" 3 27 57 6 1 447 0 0 1
"6842" 3 27 58 7 1 558 1 1 1
"6843" 3 27 59 3 0 1024 1 0 1
"6844" 3 27 60 2 1 574 0 0 1
"6845" 3 27 61 8 1 1838 1 1 1
"6846" 3 27 62 1 1 555 0 0 1
"6847" 3 27 63 5 1 864 1 1 1
"6848" 3 27 64 4 1 2919 0 0 1
"6849" 3 28 1 5 0 2661 1 0 1
"6850" 3 28 2 7 1 919 1 1 1
"6851" 3 28 3 3 0 680 1 0 1
"6852" 3 28 4 4 0 1267 0 1 1
"6853" 3 28 5 2 0 2237 0 1 1
"6854" 3 28 6 1 1 542 0 0 1
"6855" 3 28 7 6 1 1960 0 0 1
"6856" 3 28 8 8 1 774 1 1 1
"6857" 3 28 9 2 1 1413 0 0 1
"6858" 3 28 10 8 1 584 1 1 1
"6859" 3 28 11 5 1 1442 1 1 1
"6860" 3 28 12 6 0 777 0 1 1
"6861" 3 28 13 4 1 1336 0 0 1
"6862" 3 28 14 1 1 563 0 0 1
"6863" 3 28 15 3 0 535 1 0 1
"6864" 3 28 16 7 1 847 1 1 1
"6865" 3 28 17 2 1 806 0 0 1
"6866" 3 28 18 4 1 1251 0 0 1
"6867" 3 28 19 7 1 1050 1 1 1
"6868" 3 28 20 3 1 593 1 1 1
"6869" 3 28 21 6 1 753 0 0 1
"6870" 3 28 22 1 0 678 0 1 1
"6871" 3 28 23 5 1 831 1 1 1
"6872" 3 28 24 8 1 1194 1 1 1
"6873" 3 28 25 1 1 800 0 0 1
"6874" 3 28 26 6 1 971 0 0 1
"6875" 3 28 27 3 0 928 1 0 1
"6876" 3 28 28 4 1 899 0 0 1
"6877" 3 28 29 8 1 677 1 1 1
"6878" 3 28 30 7 1 586 1 1 1
"6879" 3 28 31 2 1 894 0 0 1
"6880" 3 28 32 5 1 2085 1 1 1
